epoch,env_car_attack_head_loss,env_car_attack_head_mae,env_car_decay_head_loss,env_car_decay_head_mae,env_car_release_head_loss,env_car_release_head_mae,env_car_sustain_head_loss,env_car_sustain_head_mae,env_mod_attack_head_loss,env_mod_attack_head_mae,env_mod_decay_head_loss,env_mod_decay_head_mae,env_mod_release_head_loss,env_mod_release_head_mae,env_mod_sustain_head_loss,env_mod_sustain_head_mae,feedback_head_loss,feedback_head_mae,index_12_head_loss,index_12_head_mae,index_23_head_loss,index_23_head_mae,index_3c_head_loss,index_3c_head_mae,index_4c_head_loss,index_4c_head_mae,index_5c_head_loss,index_5c_head_mae,key_scaling_head_loss,key_scaling_head_mae,lfo_depth_cents_head_loss,lfo_depth_cents_head_mae,lfo_rate_head_loss,lfo_rate_head_mae,loss,val_env_car_attack_head_loss,val_env_car_attack_head_mae,val_env_car_decay_head_loss,val_env_car_decay_head_mae,val_env_car_release_head_loss,val_env_car_release_head_mae,val_env_car_sustain_head_loss,val_env_car_sustain_head_mae,val_env_mod_attack_head_loss,val_env_mod_attack_head_mae,val_env_mod_decay_head_loss,val_env_mod_decay_head_mae,val_env_mod_release_head_loss,val_env_mod_release_head_mae,val_env_mod_sustain_head_loss,val_env_mod_sustain_head_mae,val_feedback_head_loss,val_feedback_head_mae,val_index_12_head_loss,val_index_12_head_mae,val_index_23_head_loss,val_index_23_head_mae,val_index_3c_head_loss,val_index_3c_head_mae,val_index_4c_head_loss,val_index_4c_head_mae,val_index_5c_head_loss,val_index_5c_head_mae,val_key_scaling_head_loss,val_key_scaling_head_mae,val_lfo_depth_cents_head_loss,val_lfo_depth_cents_head_mae,val_lfo_rate_head_loss,val_lfo_rate_head_mae,val_loss,learning_rate
14,0.14608372747898102,0.4225366711616516,0.13308796286582947,0.37985220551490784,0.025333132594823837,0.17479385435581207,0.12104301899671555,0.37979787588119507,0.13330040872097015,0.4020489454269409,0.06376603245735168,0.2618570923805237,0.027669591829180717,0.18066295981407166,0.11441215872764587,0.3732772767543793,0.46198567748069763,0.865478515625,0.423326313495636,0.8153122067451477,0.39219632744789124,0.7723014950752258,0.3814491629600525,0.7571596503257751,0.4227027893066406,0.8141939043998718,0.4222157299518585,0.8141341805458069,0.3963746130466461,0.7812317609786987,0.4619453251361847,0.8655696511268616,0.4617730975151062,0.8651997447013855,2.6535816192626953,0.128813236951828,0.377554714679718,0.12487656623125076,0.3489864468574524,0.010430971160531044,0.1090603917837143,0.10707999020814896,0.3573530614376068,0.11627839505672455,0.36109575629234314,0.06263073533773422,0.2331516295671463,0.012783544138073921,0.11882039159536362,0.09403046220541,0.3315570056438446,0.46029752492904663,0.8632193207740784,0.4328491985797882,0.8214725852012634,0.4022483229637146,0.772254228591919,0.3915846645832062,0.7589400410652161,0.4223885238170624,0.8088944554328918,0.4268108606338501,0.8140397667884827,0.38622817397117615,0.7686841487884521,0.45754149556159973,0.8603398203849792,0.4633810520172119,0.8668457269668579,2.6070902347564697,0.00019999999494757503
15,0.1465344876050949,0.42381513118743896,0.1316678524017334,0.3786090612411499,0.025141801685094833,0.1745721697807312,0.1186169758439064,0.3761996626853943,0.13187411427497864,0.398454874753952,0.06384211778640747,0.2615481913089752,0.027045350521802902,0.1784089207649231,0.11182481795549393,0.3690934479236603,0.46270471811294556,0.8664398789405823,0.42147013545036316,0.8121528029441833,0.3883652985095978,0.7673535943031311,0.38122639060020447,0.7569870948791504,0.42252814769744873,0.8138981461524963,0.41707319021224976,0.8068273067474365,0.3959108889102936,0.7798002362251282,0.4610999524593353,0.864437460899353,0.4616069793701172,0.864853024482727,2.6414761543273926,0.13157442212104797,0.3775201439857483,0.12708713114261627,0.35508838295936584,0.008917945437133312,0.09642032533884048,0.10460080206394196,0.3449177145957947,0.12045832723379135,0.3702995181083679,0.06266983598470688,0.2352629005908966,0.012294191867113113,0.11339182406663895,0.11862244457006454,0.37975776195526123,0.4572616517543793,0.8598664402961731,0.42977097630500793,0.8241608142852783,0.3896006643772125,0.763054609298706,0.3863491714000702,0.7558589577674866,0.41970735788345337,0.8057588934898376,0.4182398021221161,0.805791437625885,0.3934285044670105,0.7752366662025452,0.4615311324596405,0.8645257949829102,0.46324118971824646,0.8666702508926392,2.605527639389038,0.00019999999494757503
16,0.14487209916114807,0.4195900857448578,0.12765781581401825,0.3713794946670532,0.02425537072122097,0.17133541405200958,0.11653482168912888,0.37234964966773987,0.1302516758441925,0.3962908387184143,0.06189193204045296,0.2564269006252289,0.02622188813984394,0.17560578882694244,0.11014167964458466,0.365715891122818,0.4624473750591278,0.8660431504249573,0.42078542709350586,0.8116022944450378,0.3848562240600586,0.7622630596160889,0.37980934977531433,0.7549363970756531,0.42098861932754517,0.8116605281829834,0.4121125638484955,0.8001057505607605,0.3933088183403015,0.7771518230438232,0.46178510785102844,0.8653363585472107,0.4612971544265747,0.8646478652954102,2.623906135559082,0.12888960540294647,0.3763089179992676,0.12670768797397614,0.34650367498397827,0.00926100742071867,0.09937407076358795,0.09578457474708557,0.3323889672756195,0.11539511382579803,0.3587087094783783,0.056296706199645996,0.2157646268606186,0.011799896135926247,0.10890553891658783,0.09475298970937729,0.33395662903785706,0.4573151171207428,0.8598670363426208,0.4260733425617218,0.8202840685844421,0.3825587034225464,0.7537569403648376,0.3774911165237427,0.7484119534492493,0.414920449256897,0.8019763231277466,0.4047505259513855,0.7908563017845154,0.3801136314868927,0.7608602643013,0.45870286226272583,0.8626822233200073,0.46346965432167053,0.866556704044342,2.5478451251983643,0.00019999999494757503
17,0.1436917781829834,0.4177726209163666,0.12570953369140625,0.36899036169052124,0.0239959005266428,0.17041349411010742,0.11349435895681381,0.3678020238876343,0.12898589670658112,0.39453834295272827,0.05934819579124451,0.2520999610424042,0.0262380950152874,0.17549172043800354,0.10835425555706024,0.3640052378177643,0.46194347739219666,0.8653866052627563,0.4201841652393341,0.8107250332832336,0.38468024134635925,0.7618414759635925,0.3777731657028198,0.7519370913505554,0.41828688979148865,0.808006227016449,0.40861818194389343,0.7944263219833374,0.39220374822616577,0.7755814790725708,0.46139511466026306,0.8649336099624634,0.46140801906585693,0.864815890789032,2.6103920936584473,0.1261519491672516,0.37260523438453674,0.12100774049758911,0.34232333302497864,0.008832183666527271,0.09788847714662552,0.09972945600748062,0.33389002084732056,0.11662357300519943,0.3689558804035187,0.053341351449489594,0.2103595733642578,0.012517809867858887,0.11302480101585388,0.08652109652757645,0.31245777010917664,0.45728546380996704,0.8593681454658508,0.42776480317115784,0.819406270980835,0.39825916290283203,0.7665516138076782,0.39366960525512695,0.7585254907608032,0.41825035214424133,0.8043162226676941,0.40405312180519104,0.787488579750061,0.3798353970050812,0.7600641250610352,0.45888110995292664,0.8623878359794617,0.46296751499176025,0.8661149144172668,2.5629937648773193,0.00019999999494757503
18,0.1424751579761505,0.41564688086509705,0.12240956723690033,0.3626324534416199,0.023658443242311478,0.16908910870552063,0.11281053721904755,0.3654765486717224,0.12873828411102295,0.3936493396759033,0.05896338075399399,0.25054436922073364,0.025398632511496544,0.17250590026378632,0.1074768453836441,0.3624507486820221,0.4617574214935303,0.8653397560119629,0.41807305812835693,0.8076772093772888,0.3809066712856293,0.7570047974586487,0.37688785791397095,0.7513583302497864,0.418102502822876,0.8069344162940979,0.40686482191085815,0.7914376258850098,0.39147400856018066,0.7744857668876648,0.4611305892467499,0.86434006690979,0.46140724420547485,0.8645349144935608,2.599565029144287,0.13029782474040985,0.37743642926216125,0.12275134772062302,0.34430035948753357,0.009798211976885796,0.10524612665176392,0.11246214061975479,0.36849716305732727,0.11471590399742126,0.36158615350723267,0.053127966821193695,0.2114672064781189,0.012730480171740055,0.11121129244565964,0.09744616597890854,0.33469632267951965,0.4578227400779724,0.8604376912117004,0.4286850690841675,0.8167851567268372,0.39556562900543213,0.7615064978599548,0.378020316362381,0.7450175881385803,0.41345521807670593,0.8016571402549744,0.3991027772426605,0.7776480317115784,0.3852139711380005,0.7672677636146545,0.4587886929512024,0.8619794845581055,0.46350279450416565,0.8664551377296448,2.5633091926574707,0.00019999999494757503
19,0.13874457776546478,0.4085119366645813,0.11429133266210556,0.3484966456890106,0.021463971585035324,0.1610720306634903,0.10476560145616531,0.3515982925891876,0.12241295725107193,0.38163405656814575,0.05162876471877098,0.23447296023368835,0.022800294682383537,0.1627991944551468,0.09858447313308716,0.34578344225883484,0.4611223042011261,0.8642703890800476,0.4160425364971161,0.8048937916755676,0.37756088376045227,0.7525742053985596,0.37162765860557556,0.7439979910850525,0.415517121553421,0.805159866809845,0.39836689829826355,0.7804871201515198,0.38908466696739197,0.7710487842559814,0.46073371171951294,0.8641173839569092,0.4611847996711731,0.8642105460166931,2.556943893432617,0.1237720251083374,0.3640214800834656,0.11563687771558762,0.3305976092815399,0.00695847999304533,0.08503247052431107,0.09379326552152634,0.3312380313873291,0.11132632195949554,0.35045766830444336,0.052820835262537,0.20207643508911133,0.009057031944394112,0.09049846231937408,0.08405088633298874,0.3069266974925995,0.45746928453445435,0.8601041436195374,0.42245906591415405,0.8125314116477966,0.38524022698402405,0.7491387724876404,0.3740464746952057,0.7411037683486938,0.41120439767837524,0.7990795969963074,0.3864463269710541,0.7628989815711975,0.37929248809814453,0.7579958438873291,0.4582831859588623,0.8616284728050232,0.4629170596599579,0.8658058047294617,2.5062525272369385,9.999999747378752e-05
20,0.13765424489974976,0.40696197748184204,0.10876191407442093,0.3398105502128601,0.02081168442964554,0.15835976600646973,0.10380271822214127,0.3498455882072449,0.121195949614048,0.37842661142349243,0.05016680061817169,0.2315092831850052,0.022347034886479378,0.16103844344615936,0.09699076414108276,0.34245699644088745,0.46123194694519043,0.8645417094230652,0.4135848879814148,0.8019238114356995,0.3750263750553131,0.748573362827301,0.37133246660232544,0.7437394857406616,0.41430431604385376,0.8026047945022583,0.39611607789993286,0.7769764065742493,0.38755324482917786,0.7688091993331909,0.46060052514076233,0.8637678623199463,0.46061578392982483,0.8635968565940857,2.542707920074463,0.12340840697288513,0.3660341501235962,0.11928858608007431,0.3328983187675476,0.00813345331698656,0.09393313527107239,0.0944201797246933,0.33373457193374634,0.11433985084295273,0.3588991165161133,0.050628919154405594,0.19885554909706116,0.010634548030793667,0.10472314804792404,0.08395542949438095,0.30709654092788696,0.4579063355922699,0.8604838848114014,0.42805224657058716,0.814399242401123,0.3809390664100647,0.7449990510940552,0.3770102560520172,0.7442958950996399,0.41105708479881287,0.7981202006340027,0.38614508509635925,0.7636656165122986,0.3846066892147064,0.7644798159599304,0.4576582908630371,0.8607906699180603,0.46349072456359863,0.8663859963417053,2.5159592628479004,9.999999747378752e-05
21,0.13600154221057892,0.4035624861717224,0.1098422259092331,0.33994796872138977,0.02080751210451126,0.15824367105960846,0.10074348747730255,0.3438132107257843,0.11984872817993164,0.3766706585884094,0.04968758672475815,0.23029348254203796,0.02238699235022068,0.1622243970632553,0.09567081183195114,0.33994942903518677,0.46086692810058594,0.8639669418334961,0.41382279992103577,0.8023738265037537,0.37249353528022766,0.7450839877128601,0.36956554651260376,0.741661787033081,0.41463565826416016,0.8028334379196167,0.3933955430984497,0.7728243470191956,0.38623976707458496,0.7666000723838806,0.4603295922279358,0.8635444045066833,0.4608837366104126,0.8639547228813171,2.53402042388916,0.12374496459960938,0.36247918009757996,0.10782929509878159,0.3155895471572876,0.006646718829870224,0.08234778046607971,0.08872858434915543,0.3151209354400635,0.1109093502163887,0.3510280251502991,0.04784366115927696,0.19521564245224,0.008860597386956215,0.09054838865995407,0.08002632856369019,0.2970384657382965,0.45754554867744446,0.8600550889968872,0.4240252673625946,0.8130673170089722,0.3835028409957886,0.7476317286491394,0.3723249137401581,0.7367777228355408,0.41345471143722534,0.7998584508895874,0.38409623503685,0.7635166645050049,0.37819764018058777,0.7545718550682068,0.45792967081069946,0.8611381649971008,0.46360713243484497,0.8665920495986938,2.4918313026428223,9.999999747378752e-05
22,0.13638462126255035,0.4044058620929718,0.1077500581741333,0.3371151387691498,0.02074594981968403,0.15788330137729645,0.09843887388706207,0.3388904929161072,0.12085511535406113,0.3790544271469116,0.050057779997587204,0.23131439089775085,0.022128019481897354,0.16116705536842346,0.09340225905179977,0.3359818458557129,0.46012890338897705,0.8631526827812195,0.41431254148483276,0.802699089050293,0.3715926706790924,0.7428798079490662,0.36840540170669556,0.7400139570236206,0.41386911273002625,0.8023973703384399,0.3926199972629547,0.7724432349205017,0.3866696357727051,0.7677345275878906,0.45962560176849365,0.8628794550895691,0.46066126227378845,0.8635340929031372,2.528730869293213,0.12355735898017883,0.3674258291721344,0.11321501433849335,0.3217540979385376,0.008479291573166847,0.09685522317886353,0.09849978238344193,0.3371564447879791,0.1123298704624176,0.3519101142883301,0.04683905839920044,0.19504843652248383,0.009671427309513092,0.09342450648546219,0.09044568985700607,0.3149157166481018,0.4581741690635681,0.8605698347091675,0.4234785735607147,0.8149961829185486,0.38884708285331726,0.7528160214424133,0.3739676773548126,0.738075852394104,0.4118274748325348,0.7976158261299133,0.3901669681072235,0.7698336839675903,0.37689027190208435,0.7555170059204102,0.4580846130847931,0.8613112568855286,0.4632820188999176,0.8660631775856018,2.5135304927825928,9.999999747378752e-05
23,0.1353866010904312,0.4025566279888153,0.10593696683645248,0.33342069387435913,0.020417800173163414,0.1561468094587326,0.09980599582195282,0.34180977940559387,0.11857260018587112,0.3755435049533844,0.04896228015422821,0.22862659394741058,0.021988490596413612,0.1599278599023819,0.09282855689525604,0.33464083075523376,0.46000251173973083,0.8630379438400269,0.413298636674881,0.8011274933815002,0.3705545961856842,0.7422146797180176,0.3689030408859253,0.7407172918319702,0.4126631021499634,0.8004810214042664,0.38959014415740967,0.768025815486908,0.38526320457458496,0.76590496301651,0.45993518829345703,0.863044261932373,0.4605015218257904,0.8635071516036987,2.5206923484802246,0.12438493967056274,0.3679248094558716,0.10919360816478729,0.3140835464000702,0.007451881188899279,0.08723442256450653,0.09838644415140152,0.34474581480026245,0.1116878092288971,0.34669438004493713,0.047948673367500305,0.1943829506635666,0.00964228343218565,0.09529997408390045,0.08545468002557755,0.3096494674682617,0.4577769637107849,0.8601720929145813,0.4244578182697296,0.8159348964691162,0.38698479533195496,0.7527779340744019,0.3794068992137909,0.7417726516723633,0.4098721742630005,0.7940623164176941,0.3797464966773987,0.7563691139221191,0.379940390586853,0.7569867968559265,0.45773181319236755,0.8605504631996155,0.4637625813484192,0.8666498064994812,2.5050172805786133,9.999999747378752e-05
24,0.13341984152793884,0.39913272857666016,0.10116234421730042,0.32553398609161377,0.01945643499493599,0.15277357399463654,0.09517339617013931,0.3343806564807892,0.11699412763118744,0.3717913329601288,0.04552370309829712,0.22168006002902985,0.02108166180551052,0.15649811923503876,0.08965062350034714,0.3280826508998871,0.4600176215171814,0.8631395101547241,0.41173115372657776,0.7994371652603149,0.3676952123641968,0.7388809323310852,0.36413609981536865,0.7342572808265686,0.4108148217201233,0.7971161007881165,0.38501811027526855,0.7628191113471985,0.384574830532074,0.7650401592254639,0.45840349793434143,0.8612395524978638,0.4607485830783844,0.8637166023254395,2.4974558353424072,0.12097930163145065,0.35745862126350403,0.10625322163105011,0.3071124255657196,0.006440147291868925,0.08149392902851105,0.08499655872583389,0.3061836063861847,0.10799925029277802,0.344014048576355,0.044361475855112076,0.18555881083011627,0.007878920994699001,0.08504793047904968,0.08086743950843811,0.29540640115737915,0.4576723575592041,0.8598843812942505,0.42230233550071716,0.8115853071212769,0.3835422992706299,0.7456497550010681,0.3695971667766571,0.7345031499862671,0.4089643359184265,0.7945581674575806,0.37346214056015015,0.748311460018158,0.3744179904460907,0.7518038749694824,0.45799243450164795,0.8608126640319824,0.4632967412471771,0.8662294149398804,2.468583583831787,4.999999873689376e-05
25,0.1317802518606186,0.3958643674850464,0.09915872663259506,0.32216712832450867,0.019386857748031616,0.15233854949474335,0.09398410469293594,0.33103299140930176,0.11552275717258453,0.36861416697502136,0.04492492973804474,0.21966134011745453,0.02097318321466446,0.15602880716323853,0.08942992240190506,0.3293207287788391,0.46018290519714355,0.8628596067428589,0.41054603457450867,0.7971019744873047,0.3676220178604126,0.7370331287384033,0.3634531497955322,0.7325495481491089,0.4121452271938324,0.7995873093605042,0.38328930735588074,0.7591872215270996,0.38370898365974426,0.7639429569244385,0.4586186110973358,0.8612316250801086,0.4600062966346741,0.86297607421875,2.49109148979187,0.12104310840368271,0.35876205563545227,0.10953284800052643,0.3152748942375183,0.006288465578109026,0.08018790185451508,0.08638063073158264,0.31034886837005615,0.11006449908018112,0.3430371582508087,0.04470391571521759,0.18639050424098969,0.008247006684541702,0.08643065392971039,0.08426070958375931,0.30669066309928894,0.4576666057109833,0.8600555062294006,0.42321088910102844,0.8125007152557373,0.3808107376098633,0.7441617846488953,0.3718908131122589,0.7362690567970276,0.4103216528892517,0.795886218547821,0.3766852021217346,0.7507213354110718,0.3790106475353241,0.7578802704811096,0.4579434394836426,0.8608043789863586,0.46322956681251526,0.8660891652107239,2.4800713062286377,4.999999873689376e-05
26,0.13238276541233063,0.39703312516212463,0.09854598343372345,0.321646511554718,0.019302215427160263,0.152032732963562,0.09306774288415909,0.3291414976119995,0.11458126455545425,0.3670876622200012,0.04420486092567444,0.21784795820713043,0.020800475031137466,0.15560390055179596,0.0889916867017746,0.32709166407585144,0.4598434567451477,0.8626530766487122,0.41013336181640625,0.7968652844429016,0.3653391897678375,0.7349978685379028,0.3612092137336731,0.7290512919425964,0.4121328890323639,0.799483597278595,0.38316377997398376,0.759998083114624,0.3842538297176361,0.7653031349182129,0.4585422873497009,0.8610894083976746,0.46014541387557983,0.8630096316337585,2.486097574234009,0.12208733707666397,0.36096590757369995,0.10373355448246002,0.2995382249355316,0.006939053535461426,0.08616435527801514,0.08805540204048157,0.3168638348579407,0.1074058786034584,0.3397599458694458,0.04319937154650688,0.18222647905349731,0.00837402231991291,0.0876130759716034,0.07908234000205994,0.2915121614933014,0.45752444863319397,0.8597617149353027,0.4225022792816162,0.8122785091400146,0.37972885370254517,0.7417176365852356,0.3663358688354492,0.7308663725852966,0.4091472327709198,0.795204758644104,0.37238675355911255,0.7482953071594238,0.37725725769996643,0.7564756870269775,0.4579619765281677,0.8607838749885559,0.4634139835834503,0.8663082718849182,2.4642553329467773,4.999999873689376e-05
27,0.13239532709121704,0.396731972694397,0.09816665202379227,0.31975018978118896,0.019265519455075264,0.15195515751838684,0.09408979117870331,0.33041736483573914,0.11467631161212921,0.36694368720054626,0.04439279064536095,0.21861018240451813,0.0207893755286932,0.15546032786369324,0.08803030103445053,0.3256101608276367,0.45925334095954895,0.8618711233139038,0.4103113114833832,0.7972287535667419,0.3635035455226898,0.7319597601890564,0.3617480397224426,0.7305113077163696,0.41055771708488464,0.7972817420959473,0.3808104693889618,0.7556909918785095,0.38276657462120056,0.7632353901863098,0.4584079086780548,0.8614768385887146,0.4602459967136383,0.863348662853241,2.4817230701446533,0.12136489897966385,0.3591359555721283,0.10685358941555023,0.30675771832466125,0.0062752277590334415,0.07985271513462067,0.08441987633705139,0.3044416606426239,0.1081361472606659,0.3411456048488617,0.04246174544095993,0.18315543234348297,0.008409269154071808,0.08708954602479935,0.07777521014213562,0.2915407419204712,0.45871952176094055,0.8610178232192993,0.4236411154270172,0.812218189239502,0.38384321331977844,0.7455827593803406,0.3696412444114685,0.7328765988349915,0.41082772612571716,0.7953956127166748,0.3730321228504181,0.7494707107543945,0.37791284918785095,0.755494236946106,0.4583473205566406,0.8613941073417664,0.4632161557674408,0.8661449551582336,2.470935583114624,4.999999873689376e-05
28,0.13149018585681915,0.3952094316482544,0.0962294489145279,0.3174389600753784,0.018966423347592354,0.15056484937667847,0.09165676683187485,0.32602086663246155,0.11532944440841675,0.36778444051742554,0.044717997312545776,0.2202325314283371,0.021038677543401718,0.15628008544445038,0.087785504758358,0.32495883107185364,0.4591863453388214,0.8620645403862,0.4100553095340729,0.7967150211334229,0.36366337537765503,0.7326140403747559,0.3620518743991852,0.7304465770721436,0.40929147601127625,0.7954016923904419,0.37906336784362793,0.7541361451148987,0.3828401267528534,0.7629542946815491,0.4587692618370056,0.8616112470626831,0.45961856842041016,0.8626219034194946,2.477273941040039,0.12215161323547363,0.361390620470047,0.10426421463489532,0.30008700489997864,0.006316752173006535,0.08033519983291626,0.09281110018491745,0.3211858868598938,0.10640875995159149,0.3390899896621704,0.04384509101510048,0.1840476244688034,0.008720571175217628,0.08737041056156158,0.08421078324317932,0.3037451207637787,0.4585678279399872,0.8607227206230164,0.42407140135765076,0.811880886554718,0.385006844997406,0.745760977268219,0.37258949875831604,0.7354413270950317,0.4098346531391144,0.7949206829071045,0.3745655417442322,0.7488060593605042,0.37663277983665466,0.7554861903190613,0.457788348197937,0.8605896234512329,0.463733434677124,0.8666355609893799,2.4798409938812256,4.999999873689376e-05
29,0.1306690275669098,0.3938886821269989,0.09530571103096008,0.31522810459136963,0.01885499432682991,0.15058518946170807,0.09127163887023926,0.3261590600013733,0.11234894394874573,0.3632574677467346,0.043226178735494614,0.21607261896133423,0.020361579954624176,0.15406353771686554,0.08555299788713455,0.3200697898864746,0.45887237787246704,0.8616202473640442,0.40830284357070923,0.794729471206665,0.3615109324455261,0.7299315333366394,0.35872942209243774,0.7259994149208069,0.4088112711906433,0.7955856323242188,0.3751734793186188,0.7488263845443726,0.3829093873500824,0.7630459070205688,0.4576806426048279,0.8599278330802917,0.4600166380405426,0.8629019856452942,2.46378755569458,0.12057000398635864,0.3587188720703125,0.10199810564517975,0.2971205711364746,0.006183573044836521,0.07838425040245056,0.08321066945791245,0.3009244501590729,0.10670948773622513,0.33959099650382996,0.04359777271747589,0.18075546622276306,0.007983988150954247,0.08423042297363281,0.08200416713953018,0.29914769530296326,0.4584369361400604,0.8607023358345032,0.4229819178581238,0.8100706338882446,0.38562893867492676,0.7460240125656128,0.3687111735343933,0.7309051752090454,0.4096328318119049,0.7944220900535583,0.37060949206352234,0.7438564300537109,0.3774602711200714,0.754673182964325,0.4574625790119171,0.8601831793785095,0.4635636508464813,0.8664677143096924,2.4657113552093506,2.499999936844688e-05
